method,budget,depth,test_set,instance_id,status,apply_mode,language,file_recall,file_precision,fragment_recall,fragment_precision,line_f1,line_precision,line_recall,used_tokens,elapsed_seconds,n_gold,n_selected,fragment_count
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__javascript__maintenance__bugfix__bb727b6d__cf6b64c6c022,ok,strict,javascript,0.0,0.0,,,,,,110263,64.16680049099978,2,767,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__javascript__maintenance__bugfix__a98dbc6f__c66bf178aae1,ok,strict,javascript,0.5625,0.00872093023255814,,,,,,148733,67.97397369400005,16,1032,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__javascript__maintenance__bugfix__2f838a18__db0b802fc2a8,ok,strict,javascript,0.6666666666666666,0.002531645569620253,,,,,,121431,51.26414974099998,3,790,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__bc999af3__165971200181,ok,strict,python,1.0,0.004158004158004158,,,,,,123503,18.74878910999996,2,481,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__ac127191__10de1a18a0ef,ok,strict,python,0.8,0.007905138339920948,,,,,,121797,29.206781735000277,5,506,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__9ea965a5__30379ea6e225,ok,strict,python,1.0,0.0024390243902439024,,,,,,127644,24.356195625000055,1,410,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__javascript__maintenance__bugfix__bd81816f__e417d3a2d281,ok,strict,javascript,0.16666666666666666,0.0013020833333333333,,,,,,110591,55.715263354999934,6,768,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__074f37ac__3ff4717b6aef,ok,strict,python,1.0,0.0018315018315018315,,,,,,120197,25.30386181499989,1,546,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__3c7d37b7__39de9a2698ad,ok,strict,python,1.0,0.0020242914979757085,,,,,,123951,32.90062022400025,1,494,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__51e329de__479939f8c65c,ok,strict,python,0.5,0.0037105751391465678,,,,,,154091,21.889908195000316,4,539,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__af69d880__3f8c8c2377cb,ok,strict,python,0.6666666666666666,0.003861003861003861,,,,,,118500,31.576247479999893,3,518,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__8d1c297a__67e3c956083d,ok,strict,python,1.0,0.0023923444976076554,,,,,,127121,22.442775851000533,1,418,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__186c0af4__50d8a102f073,ok,strict,python,1.0,0.002066115702479339,,,,,,123015,24.94200164699987,1,484,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__9b321036__6810dee42694,ok,strict,python,1.0,0.002506265664160401,,,,,,122086,21.712711339999714,1,399,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__d561b333__6f54459aa024,ok,strict,python,1.0,0.0020876826722338203,,,,,,134732,27.036698603999866,1,479,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__83a70168__6fd65310fa31,ok,strict,python,0.8571428571428571,0.012195121951219513,,,,,,120407,25.3328838489997,7,492,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__e09a2d75__9476425b9e34,ok,strict,python,1.0,0.0041753653444676405,,,,,,124911,21.41003492400023,2,479,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__c4bcf730__701441853569,ok,strict,python,1.0,0.004640371229698376,,,,,,130186,22.673727915999734,2,431,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__bc1c666f__aa9780761ad8,ok,strict,python,1.0,0.0023094688221709007,,,,,,126076,18.882259239999257,1,433,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__7439767b__9cbea134220b,ok,strict,python,0.6666666666666666,0.004807692307692308,,,,,,126489,21.51806735299988,3,416,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__a375715a__a3475b3f9ac6,ok,strict,python,1.0,0.001851851851851852,,,,,,120797,28.825406816000395,1,540,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__d3576321__c0e85160406f,ok,strict,python,0.8,0.007905138339920948,,,,,,116993,26.36204724900017,5,506,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__58d0e27a__b4777fdcef46,ok,strict,python,1.0,0.002053388090349076,,,,,,141304,27.726112042999375,1,487,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__726ccefd__c4e836cdf73f,ok,strict,python,0.25,0.0021413276231263384,,,,,,122234,27.725273210000523,4,467,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__rust__maintenance__bugfix__03fdad45__9965a04b5684,ok,strict,rust,0.3333333333333333,0.030303030303030304,,,,,,40089,0.5857919789996231,3,33,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__3b4c72f1__c935e1d10674,ok,strict,python,0.75,0.006342494714587738,,,,,,123552,20.383625512000435,4,473,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__20294df2__c50643a49811,ok,strict,python,1.0,0.0025188916876574307,,,,,,122577,22.818870254999638,1,397,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__7ec77e9c__d7c304511569,ok,strict,python,1.0,0.002506265664160401,,,,,,125398,17.96281133100001,1,399,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__rust__maintenance__bugfix__1cadcb7d__4609f22aff1a,ok,strict,rust,1.0,0.006993006993006993,,,,,,118765,3.4413950789994487,1,143,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__4d321c4a__cffd4e0f86fe,ok,strict,python,0.6666666666666666,0.004246284501061571,,,,,,123021,23.120338907000587,3,471,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__rust__maintenance__bugfix__aa16b8b2__908cc432a599,ok,strict,rust,1.0,0.006756756756756757,,,,,,118766,4.172475067999585,1,148,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__13b74fcf__d4e0231b0814,ok,strict,python,1.0,0.004282655246252677,,,,,,127180,24.422478950999903,2,467,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__rust__maintenance__bugfix__3a4062fe__43c224ff47e4,ok,strict,rust,1.0,0.002785515320334262,,,,,,138456,8.630160413999874,1,359,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__04c51be7__0275dd329d24,ok,strict,typescript,0.25,0.005263157894736842,,,,,,109839,7.767544664000525,4,190,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__91e36e16__d9b18c518d64,ok,strict,python,1.0,0.00205761316872428,,,,,,128339,25.94309810700088,1,486,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__c8b82135__0e63cbfaf579,ok,strict,typescript,0.5,0.0196078431372549,,,,,,135206,8.337327387000187,8,204,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__2aa6fa4c__582cd2e9bc21,ok,strict,typescript,0.0,0.0,,,,,,127391,8.092650876000334,1,206,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__8d2ac221__314ce82e479d,ok,strict,typescript,1.0,0.009900990099009901,,,,,,117111,11.019313216999763,2,202,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__18eac778__68e5cc6ac8fc,ok,strict,typescript,1.0,0.005319148936170213,,,,,,121531,8.988820806999684,1,188,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__54ebe590__75e02b5099a0,ok,strict,typescript,0.5,0.0047169811320754715,,,,,,141007,8.662745098999949,2,212,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__6a14056a__b74687c0bbc0,ok,strict,typescript,0.8571428571428571,0.02857142857142857,,,,,,135178,8.871070354999574,7,210,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__ff629f34__d0b513eb463f,ok,strict,typescript,0.3333333333333333,0.004784688995215311,,,,,,121950,9.464001342999836,3,209,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__3d43f489__e11d3fed7821,ok,strict,python,1.0,0.002145922746781116,,,,,,135666,27.25598812300086,1,466,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__15e5aaa3__de446c6d85f6,ok,strict,python,1.0,0.002127659574468085,,,,,,124844,29.074435355999412,1,470,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__7c41997b__d276a4f3e914,ok,strict,typescript,1.0,0.018433179723502304,,,,,,141869,10.439983203999873,4,217,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__5eee261d__f6babf323631,ok,strict,typescript,0.25,0.004807692307692308,,,,,,126414,8.550213055999848,4,208,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__typescript__maintenance__bugfix__6a53360d__dadb3632a0f8,ok,strict,typescript,1.0,0.015957446808510637,,,,,,117879,10.194783314999768,3,188,
aider,128000,-1,contextbench_verified,contextbench_verified::Multi-SWE-Bench__go__maintenance__bugfix__ed8db47d__af05219b70c5,ok,strict,go,1.0,0.0047169811320754715,,,,,,134601,7.548491317000298,2,424,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-Bench-Verified__python__maintenance__bugfix__1eaeabf4__fdc707f73a65,ok,strict,python,1.0,0.002320185614849188,,,,,,106617,31.932614418999947,1,431,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-PolyBench__python__maintenance__bugfix__37455515__f07951495740,ok,strict,python,0.5,0.002506265664160401,,,,,,120832,13.615936826000507,4,798,
aider,128000,-1,contextbench_verified,contextbench_verified::SWE-PolyBench__python__maintenance__bugfix__9ea927ce__39bc699d2e6e,ok,strict,python,0.5,0.002355712603062426,,,,,,131673,15.458156102999965,4,849,
aider,128000,-1,polybench500,polybench500::Significant-Gravitas__AutoGPT-4652,ok,strict,python,1.0,0.007751937984496124,,,,,,23157,2.4986451750000924,1,129,
aider,128000,-1,polybench500,polybench500::apache__dubbo-2750,ok,strict,java,1.0,0.002849002849002849,,,,,,145516,13.337668371999825,1,351,
aider,128000,-1,polybench500,polybench500::apache__dubbo-3013,ok,strict,java,0.1111111111111111,0.002512562814070352,,,,,,114178,15.148089835000064,9,398,
aider,128000,-1,polybench500,polybench500::apache__dubbo-3093,ok,ignore_whitespace,java,1.0,0.009925558312655087,,,,,,117158,15.61427486699995,4,403,
aider,128000,-1,polybench500,polybench500::apache__dubbo-4521,ok,strict,java,1.0,0.006172839506172839,,,,,,150433,16.370719354000357,2,324,
aider,128000,-1,polybench500,polybench500::apache__dubbo-3590,ok,strict,java,1.0,0.006772009029345372,,,,,,148245,16.429738191999604,3,443,
aider,128000,-1,polybench500,polybench500::apache__dubbo-5356,ok,strict,java,0.18181818181818182,0.009389671361502348,,,,,,125058,20.664489791999586,22,426,
aider,128000,-1,polybench500,polybench500::apache__dubbo-8126,ok,strict,java,1.0,0.002070393374741201,,,,,,116966,21.838856151000073,1,483,
aider,128000,-1,polybench500,polybench500::apache__dubbo-11420,ok,strict,java,0.0,0.0,,,,,,119948,29.554806463000205,8,546,
aider,128000,-1,polybench500,polybench500::apache__dubbo-6551,ok,strict,java,1.0,0.00267379679144385,,,,,,153342,20.512606511999365,1,374,
aider,128000,-1,polybench500,polybench500::apache__dubbo-3479,ok,ignore_whitespace,java,0.6,0.007594936708860759,,,,,,116455,17.18444676099989,5,395,
aider,128000,-1,polybench500,polybench500::apache__dubbo-3855,ok,strict,java,1.0,0.00228310502283105,,,,,,124413,22.30778702200041,1,438,
aider,128000,-1,polybench500,polybench500::apache__dubbo-4379,ok,strict,java,1.0,0.011061946902654867,,,,,,121460,18.13345857599961,5,452,
aider,128000,-1,polybench500,polybench500::apache__dubbo-8032,ok,strict,java,0.6666666666666666,0.004073319755600814,,,,,,115731,23.478094909999527,3,491,
aider,128000,-1,polybench500,polybench500::apache__dubbo-5783,ok,strict,java,0.0,0.0,,,,,,123153,21.179268439000225,1,463,
aider,128000,-1,polybench500,polybench500::apache__dubbo-4660,ok,strict,java,0.0,0.0,,,,,,115686,18.24573131699981,2,385,
aider,128000,-1,polybench500,polybench500::apache__dubbo-10846,ok,strict,java,0.0,0.0,,,,,,124271,32.971803839999666,1,591,
aider,128000,-1,polybench500,polybench500::apache__dubbo-4026,ok,strict,java,0.0,0.0,,,,,,117942,16.34531077400061,1,393,
aider,128000,-1,polybench500,polybench500::apache__dubbo-8623,ok,ignore_whitespace,java,1.0,0.003472222222222222,,,,,,118344,12.491563017999397,1,288,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-8051,ok,strict,java,1.0,0.01016260162601626,,,,,,140532,11.223477730999548,5,492,
aider,128000,-1,polybench500,polybench500::apache__dubbo-7938,ok,strict,java,1.0,0.0035778175313059034,,,,,,144541,24.519797357999778,2,559,
aider,128000,-1,polybench500,polybench500::apache__dubbo-8029,ok,strict,java,0.0,0.0,,,,,,133334,23.19707904200004,3,534,
aider,128000,-1,polybench500,polybench500::apache__dubbo-11255,ok,strict,java,0.0,0.0,,,,,,122246,29.801783953000268,1,553,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-3862,ok,strict,java,1.0,0.00202020202020202,,,,,,140047,13.469073660000504,1,495,
aider,128000,-1,polybench500,polybench500::apache__dubbo-13869,ok,strict,java,0.0,0.0,,,,,,125009,35.51910370299993,2,568,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-516,ok,strict,java,1.0,0.004282655246252677,,,,,,136323,11.576974102999884,2,467,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-7544,ok,strict,java,0.42857142857142855,0.009375,,,,,,134885,21.63839505500073,14,640,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-1636,ok,strict,java,1.0,0.002004008016032064,,,,,,140976,10.852224414000375,1,499,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-3927,ok,strict,java,0.5,0.001984126984126984,,,,,,136376,13.068300181999803,2,504,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5834,ok,strict,java,0.5,0.006980802792321117,,,,,,125018,19.780313280000883,8,573,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-7420,ok,strict,java,0.5,0.0017513134851138354,,,,,,126400,25.380831755000145,2,571,
aider,128000,-1,polybench500,polybench500::angular__angular-37561,ok,strict,typescript,1.0,0.002232142857142857,,,,,,136833,90.58735006999996,1,448,
aider,128000,-1,polybench500,polybench500::angular__angular-37484,ok,strict,typescript,0.0,0.0,,,,,,140288,90.81401591599933,2,826,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-6401,ok,strict,java,0.25,0.0017513134851138354,,,,,,123371,21.28443932099981,4,571,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5062,ok,strict,java,0.5,0.003436426116838488,,,,,,127534,22.317464990999724,4,582,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-6755,ok,strict,java,0.3333333333333333,0.005067567567567568,,,,,,125008,25.218769735999558,9,592,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-7455,ok,strict,java,0.5,0.0017064846416382253,,,,,,131879,23.73518080500071,2,586,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-7917,ok,strict,java,1.0,0.0017921146953405018,,,,,,122680,26.125997068000288,1,558,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5865,ok,strict,java,0.5,0.0017793594306049821,,,,,,124360,22.478829344000587,2,562,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-4763,ok,strict,java,1.0,0.005434782608695652,,,,,,126961,18.26646415200048,3,552,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-4504,ok,strict,java,1.0,0.001838235294117647,,,,,,148263,14.181929812999442,1,544,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-3881,ok,strict,java,0.5,0.002028397565922921,,,,,,137433,14.149497644000803,2,493,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-6455,ok,strict,java,0.5714285714285714,0.006220839813374806,,,,,,134188,23.57962503300041,7,643,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5008,ok,strict,java,0.8571428571428571,0.010238907849829351,,,,,,127992,20.84138019799957,7,586,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5706,ok,strict,java,0.3333333333333333,0.0018018018018018018,,,,,,123960,21.327095573000406,3,555,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-7655,ok,strict,java,1.0,0.001949317738791423,,,,,,120193,24.86816503600039,1,513,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-7712,ok,strict,java,1.0,0.0017152658662092624,,,,,,124563,27.0269300989994,1,583,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-1742,ok,strict,java,1.0,0.004618937644341801,,,,,,136662,12.455727556000056,2,433,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5196,ok,strict,java,1.0,0.0018315018315018315,,,,,,120584,22.319201897999847,1,546,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-3958,ok,strict,java,1.0,0.0019723865877712033,,,,,,141389,13.70448445799957,1,507,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-7426,ok,strict,java,1.0,0.0018083182640144665,,,,,,106089,23.758148781999807,1,553,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-7964,ok,strict,java,0.0,0.0,,,,,,118735,26.142886956999973,1,550,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-4122,ok,strict,java,1.0,0.004016064257028112,,,,,,141539,12.932887891000064,2,498,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-4457,ok,strict,java,1.0,0.00205761316872428,,,,,,137931,14.001750714999616,1,486,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5286,ok,strict,java,0.3333333333333333,0.0017574692442882249,,,,,,125748,21.2172870710001,3,569,
aider,128000,-1,polybench500,polybench500::apolloconfig__apollo-4568,ok,strict,java,0.5,0.002178649237472767,,,,,,129323,11.801607944000352,2,459,
aider,128000,-1,polybench500,polybench500::coder__code-server-4678,ok,strict,typescript,0.08333333333333333,0.025,,,,,,14178,0.9451610589994743,12,40,
aider,128000,-1,polybench500,polybench500::coder__code-server-5633,ok,strict,typescript,0.6666666666666666,0.047619047619047616,,,,,,16155,1.270260430000235,3,42,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-6522,ok,strict,java,0.5294117647058824,0.016423357664233577,,,,,,106127,24.642736339000294,17,548,
aider,128000,-1,polybench500,polybench500::apolloconfig__apollo-4464,ok,strict,java,0.4666666666666667,0.014705882352941176,,,,,,130006,11.873622464000618,15,476,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5633,ok,strict,java,0.5,0.0017152658662092624,,,,,,130241,21.637774701000126,2,583,
aider,128000,-1,polybench500,polybench500::apolloconfig__apollo-4199,ok,strict,java,0.75,0.006355932203389831,,,,,,130633,12.031957133000105,4,472,
aider,128000,-1,polybench500,polybench500::coder__code-server-6225,ok,strict,typescript,0.6,0.07317073170731707,,,,,,16812,1.3723460559995146,5,41,
aider,128000,-1,polybench500,polybench500::coder__code-server-4597,ok,strict,typescript,0.0,0.0,,,,,,14211,0.9699324660005004,7,39,
aider,128000,-1,polybench500,polybench500::coder__code-server-4923,ok,strict,typescript,1.0,0.05,,,,,,14814,1.2459843079996062,2,40,
aider,128000,-1,polybench500,polybench500::coder__code-server-6423,ok,strict,typescript,1.0,0.023809523809523808,,,,,,17864,1.3025919700003215,1,42,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-5037,ok,strict,java,0.5,0.0019569471624266144,,,,,,119154,21.66565651899964,2,511,
aider,128000,-1,polybench500,polybench500::coder__code-server-6115,ok,strict,typescript,1.0,0.024390243902439025,,,,,,16773,1.418403145999946,1,41,
aider,128000,-1,polybench500,polybench500::google__gson-769,ok,strict,java,1.0,0.006802721088435374,,,,,,123715,2.053099022999959,1,147,
aider,128000,-1,polybench500,polybench500::apolloconfig__apollo-4207,ok,strict,java,0.3333333333333333,0.0021645021645021645,,,,,,129976,11.587470607999421,3,462,
aider,128000,-1,polybench500,polybench500::google__gson-2130,ok,strict,java,1.0,0.0058823529411764705,,,,,,129396,3.0454553780000424,1,170,
aider,128000,-1,polybench500,polybench500::apolloconfig__apollo-1894,ok,strict,java,1.0,0.0023923444976076554,,,,,,121334,8.937929164000707,1,418,
aider,128000,-1,polybench500,polybench500::google__gson-2178,ok,strict,java,1.0,0.015,,,,,,130616,3.25047100699976,3,200,
aider,128000,-1,polybench500,polybench500::google__gson-2435,ok,strict,java,1.0,0.021739130434782608,,,,,,130104,3.0717022419994464,5,230,
aider,128000,-1,polybench500,polybench500::google__gson-2337,ok,strict,java,1.0,0.004651162790697674,,,,,,123128,3.8080074420004166,1,215,
aider,128000,-1,polybench500,polybench500::apolloconfig__apollo-4119,ok,strict,java,0.1,0.002036659877800407,,,,,,129066,11.791975181999987,10,491,
aider,128000,-1,polybench500,polybench500::google__gson-2498,ok,strict,java,1.0,0.012875536480686695,,,,,,128160,3.6406635749999623,3,233,
aider,128000,-1,polybench500,polybench500::apache__rocketmq-6651,ok,strict,java,0.0,0.0,,,,,,121209,24.486796117999802,1,519,
aider,128000,-1,polybench500,polybench500::google__gson-1832,ok,strict,java,1.0,0.0196078431372549,,,,,,134780,3.3333349189997534,4,204,
aider,128000,-1,polybench500,polybench500::google__gson-2153,ok,strict,java,1.0,0.005050505050505051,,,,,,130137,3.3369943160005278,1,198,
aider,128000,-1,polybench500,polybench500::google__gson-1703,ok,strict,java,1.0,0.005780346820809248,,,,,,131865,3.35946706499999,1,173,
aider,128000,-1,polybench500,polybench500::google__gson-2479,ok,strict,java,0.5,0.004291845493562232,,,,,,134931,4.2339074679994155,2,233,
aider,128000,-1,polybench500,polybench500::google__gson-2475,ok,strict,java,1.0,0.004329004329004329,,,,,,130022,3.4097126579999895,1,231,
aider,128000,-1,polybench500,polybench500::google__gson-2549,ok,strict,java,1.0,0.012875536480686695,,,,,,128351,3.9364108169993415,3,233,
aider,128000,-1,polybench500,polybench500::google__gson-2376,ok,ignore_whitespace,java,0.6666666666666666,0.008695652173913044,,,,,,129359,3.9676815419998093,3,230,
aider,128000,-1,polybench500,polybench500::google__gson-2061,ok,strict,java,1.0,0.011764705882352941,,,,,,127950,3.185307830999591,2,170,
aider,128000,-1,polybench500,polybench500::google__gson-2134,ok,strict,java,1.0,0.005154639175257732,,,,,,129243,3.247932808000769,1,194,
aider,128000,-1,polybench500,polybench500::google__gson-1904,ok,strict,java,1.0,0.025510204081632654,,,,,,126408,3.121145310999964,5,196,
aider,128000,-1,polybench500,polybench500::google__gson-2167,ok,strict,java,1.0,0.010050251256281407,,,,,,130457,3.216122714999983,2,199,
aider,128000,-1,polybench500,polybench500::google__gson-2004,ok,strict,java,1.0,0.005813953488372093,,,,,,130097,2.671724961000109,1,172,
aider,128000,-1,polybench500,polybench500::google__gson-2701,ok,strict,java,1.0,0.004219409282700422,,,,,,130159,3.837905860000319,1,237,
aider,128000,-1,polybench500,polybench500::google__gson-2420,ok,ignore_whitespace,java,0.3333333333333333,0.013157894736842105,,,,,,126446,3.3847368269998697,9,228,
aider,128000,-1,polybench500,polybench500::google__gson-2364,ok,strict,java,1.0,0.00425531914893617,,,,,,128046,3.84685115100001,1,235,
aider,128000,-1,polybench500,polybench500::google__gson-2071,ok,strict,java,1.0,0.005154639175257732,,,,,,128867,2.754553918000056,1,194,
aider,128000,-1,polybench500,polybench500::google__gson-2556,ok,strict,java,1.0,0.017167381974248927,,,,,,128876,3.888622275000671,4,233,
aider,128000,-1,polybench500,polybench500::google__gson-2410,ok,strict,java,0.2857142857142857,0.008771929824561403,,,,,,126156,3.8427553980000084,7,228,
aider,128000,-1,polybench500,polybench500::google__gson-2345,ok,strict,java,1.0,0.017543859649122806,,,,,,125937,3.766832538000017,4,228,
aider,128000,-1,polybench500,polybench500::google__gson-2476,ok,strict,java,1.0,0.008658008658008658,,,,,,133851,3.993857224000749,2,231,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-7075,ok,strict,python,1.0,0.02318840579710145,,,,,,135064,9.036254072999327,8,345,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-3198,ok,strict,python,1.0,0.004464285714285714,,,,,,115201,4.694271997999749,1,224,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-13919,ok,strict,python,0.5,0.003257328990228013,,,,,,124050,25.31349843299995,2,307,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-22920,ok,strict,python,1.0,0.0019267822736030828,,,,,,149393,48.327558765000504,1,519,
aider,128000,-1,polybench500,polybench500::google__guava-3971,ok,strict,java,0.0,0.0,,,,,,136716,53.09593939599927,2,710,
aider,128000,-1,polybench500,polybench500::google__guava-3560,ok,strict,java,0.5833333333333334,0.010954616588419406,,,,,,133668,53.662716341000305,12,639,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-25636,ok,strict,python,1.0,0.0015527950310559005,,,,,,133169,54.232595544000105,1,644,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-25358,ok,strict,python,1.0,0.002242152466367713,,,,,,143270,55.984933281999474,1,446,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-7272,ok,strict,python,1.0,0.045180722891566265,,,,,,139661,8.91214556200066,15,332,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-28522,ok,strict,python,0.0,0.0,,,,,,141981,58.51004424700022,5,727,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-28535,ok,strict,python,1.0,0.001451378809869376,,,,,,135683,61.378956378999646,1,689,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-30772,ok,strict,python,0.3333333333333333,0.0034542314335060447,,,,,,107353,66.94730333299958,6,579,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-8435,ok,strict,python,1.0,0.0041841004184100415,,,,,,111131,9.65450760099975,1,239,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-13436,ok,strict,python,0.6666666666666666,0.0061162079510703364,,,,,,129855,24.232497799999692,3,327,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-31128,ok,strict,python,1.0,0.0015822784810126582,,,,,,140033,64.61567611400005,1,632,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-13865,ok,strict,python,1.0,0.0029069767441860465,,,,,,115168,25.819768545000443,1,344,
aider,128000,-1,polybench500,polybench500::huggingface__transformers-28563,ok,strict,python,1.0,0.0013297872340425532,,,,,,147640,58.84951701800037,1,752,
